x,y,time,in_speed,out_speed,angle,speed_in,speed_out
0.721896574197703,0.928356687828122,5052,0.0070334189143916,0.0122176883175476,168.65122462182,0.0070334189143916,0.0122176883175476
0.724135216191904,0.916345843151475,5053,0.0122176883175476,0.00898216031866399,169.027864781642,0.0122176883175476,0.00898216031866399
0.724200149708686,0.925327768759527,5054,0.00898216031866399,0.142834459847077,96.8351664035961,0.00898216031866399,0.00273123746015168
0.7160578359062,0.924411445391131,5057,0.0218123157248732,0.0171216244371478,146.757777493173,0.00273123746015168,0.0171216244371478
0.729238230799406,0.935339721276461,5058,0.0171216244371478,0.00134066643071236,63.9702386939801,0.0171216244371478,0.00134066643071236
0.731681870489602,0.934236013444535,5060,0.00134066643071236,0.00574707634589335,77.7847254519547,0.00134066643071236,0.00574707634589335
0.730477982861624,0.928616445747218,5061,0.00574707634589335,0.00429755869951246,155.01942622951,0.00574707634589335,0.00429755869951246
0.729519371689577,0.932805726759108,5062,0.00429755869951246,0.000727189399846585,45.0775820956639,0.00429755869951246,0.000727189399846585
0.729906753245234,0.933421145278155,5063,0.000727189399846585,0.00434409256897774,141.005243268322,0.000727189399846585,0.00434409256897774
0.730421560414673,0.929107664801076,5064,0.00434409256897774,0.0112352268815377,62.3518865565486,0.00434409256897774,0.0112352268815377
0.740921601471683,0.92511023301545,5065,0.0112352268815377,0.00641052556034263,160.37307890021,0.0112352268815377,0.00641052556034263
0.726291054577965,0.937592245642786,5068,0.00641052556034263,0.0073592696099725,111.726163125858,0.00641052556034263,0.0073592696099725
0.723926358157286,0.930623238537732,5069,0.0073592696099725,0.00347594307863272,139.144400105982,0.0073592696099725,0.00347594307863272
0.722617910352266,0.933843509431218,5070,0.00347594307863272,0.00772128136831243,79.7967614904483,0.00347594307863272,0.00772128136831243
0.735668623635912,0.942098909279963,5072,0.00772128136831243,0.0173641954946149,178.417391718981,0.00772128136831243,0.0173641954946149
0.721255881983192,0.932414480374387,5073,0.0173641954946149,0.0129367611913222,92.6272396237139,0.0173641954946149,0.0129367611913222
0.714540524276554,0.943471774844247,5074,0.0129367611913222,0.0141529158482906,122.552753833603,0.0129367611913222,0.0141529158482906
0.728689900515056,0.943155264070165,5075,0.0141529158482906,0.0128179983713599,123.224630675046,0.0141529158482906,0.0128179983713599
0.721428585373805,0.932592386400343,5076,0.0128179983713599,0.00501542923962645,153.872001303132,0.0128179983713599,0.00501542923962645
0.725799560237301,0.935051880088155,5077,0.00501542923962645,0.00959434165491406,155.246922882091,0.00501542923962645,0.00959434165491406
0.716236295855687,0.934280280348281,5078,0.00959434165491406,0.0282994483668354,173.363211043008,0.00959434165491406,0.0282994483668354
0.743992013600215,0.939801051159796,5079,0.0282994483668354,0.0227833954848768,178.704205177412,0.0282994483668354,0.0227833954848768
0.721551568892544,0.935862834413315,5080,0.0227833954848768,0.007424852979992,111.35035652056,0.0227833954848768,0.007424852979992
0.724485837658866,0.950419751460031,5082,0.007424852979992,0.00755428237030455,102.712345404526,0.007424852979992,0.00755428237030455
0.716933547322038,0.950246278699783,5083,0.00755428237030455,0.00709058129757169,117.02236482449,0.00755428237030455,0.00709058129757169
0.720299269072934,0.944005424572901,5084,0.00709058129757169,0.0140198331051517,25.8999715186185,0.00709058129757169,0.0140198331051517
0.731675708464033,0.935811991404994,5085,0.0140198331051517,0.0103561754581935,149.687132310595,0.0140198331051517,0.0103561754581935
0.721366330802921,0.936795405031834,5086,0.0103561754581935,0.0154425438805516,10.4783967252624,0.0103561754581935,0.0154425438805516
0.706516620740575,0.94103312524051,5087,0.0154425438805516,0.0298620930482565,166.396685116959,0.0154425438805516,0.0298620930482565
0.736354151062292,0.939822181177661,5088,0.0298620930482565,0.0134567613108608,175.497223219675,0.0298620930482565,0.0134567613108608
0.72299279873331,0.941421771412155,5089,0.0134567613108608,0.0118446041151376,0.557635642574411,0.0134567613108608,0.0118446041151376
0.711219027522665,0.942715200236529,5090,0.0118446041151376,0.025729503356054,178.041449497465,0.0118446041151376,0.025729503356054
0.736683698517063,0.939033098378044,5091,0.025729503356054,0.0352161127215872,164.211518308956,0.025729503356054,0.0352161127215872
0.7045162358874,0.9533658909597,5092,0.0352161127215872,0.0242915001579609,177.00889194389,0.0352161127215872,0.0242915001579609
0.727190486788677,0.944650655679448,5093,0.0242915001579609,0.0158491599043387,162.125400346607,0.0242915001579609,0.0158491599043387
0.714855937257875,0.954603281340322,5094,0.0158491599043387,0.00477310388839148,127.29718226871,0.0158491599043387,0.00477310388839148
0.71472245342639,0.949832044310357,5095,0.00477310388839148,0.0122140414223671,53.0960387624936,0.00477310388839148,0.0122140414223671
0.724280399968142,0.942227541317241,5096,0.0122140414223671,0.0189267331910466,179.150014057526,0.0122140414223671,0.0189267331910466
0.709645957127033,0.95422980410454,5097,0.0189267331910466,0.0129652946910315,98.8408538399737,0.0189267331910466,0.0129652946910315
0.703062526136262,0.94306032323858,5098,0.0129652946910315,0.00920669379222706,110.800824747352,0.0129652946910315,0.00920669379222706
0.712137195098514,0.941506748712086,5099,0.00920669379222706,0.011578400124633,116.561461341732,0.00920669379222706,0.011578400124633
0.708781643832352,0.952588247940361,5100,0.011578400124633,0.00415550136018913,57.4287235458285,0.011578400124633,0.00415550136018913
0.704781660468419,0.953714447142453,5101,0.00415550136018913,0.028390058625995,166.809021389741,0.00415550136018913,0.028390058625995
0.729632414192559,0.939987267237987,5102,0.028390058625995,0.0225198598379815,131.075197804001,0.028390058625995,0.0225198598379815
0.724888930129909,0.962001886155191,5103,0.0225198598379815,0.0272243879345911,112.023307968731,0.0225198598379815,0.0272243879345911
0.702367604450462,0.946706227030675,5104,0.0272243879345911,0.00417342539291711,70.6672422759736,0.0272243879345911,0.00417342539291711
0.699012089096372,0.949187758053796,5105,0.00417342539291711,0.00600135689750215,178.537930412036,0.00417342539291711,0.00600135689750215
0.703926775006052,0.94574361127696,5106,0.00600135689750215,0.00215161074781046,109.405937883122,0.00600135689750215,0.00215161074781046
0.702176682414628,0.944491970461256,5107,0.00215161074781046,0.00164698671526206,161.728471429726,0.00215161074781046,0.00164698671526206
0.70412011112076,0.947151546710432,5109,0.00164698671526206,0.00806469163870797,6.55197225759676,0.00164698671526206,0.00806469163870797
0.708104175100407,0.954163428443143,5110,0.00806469163870797,0.00744337094057883,97.581182152205,0.00806469163870797,0.00744337094057883
0.701203946808074,0.956954596742035,5111,0.00744337094057883,0.00102840661934025,168.50714122253,0.00744337094057883,0.00102840661934025
0.704237203091371,0.956390736925977,5114,0.00102840661934025,0.0100133361925364,54.8681046924689,0.00102840661934025,0.0100133361925364
0.708405759137986,0.947286340065614,5115,0.0100133361925364,0.00992673821234714,166.880080118249,0.0100133361925364,0.00992673821234714
0.70233239050229,0.955138366870931,5116,0.00992673821234714,0.00176410187461624,118.414863137063,0.00992673821234714,0.00176410187461624
0.704073273196628,0.955423643698905,5117,0.00176410187461624,0.00919321540997312,167.880615121039,0.00176410187461624,0.00919321540997312
0.695515380727094,0.952065417075513,5118,0.00919321540997312,0.00222623307201505,123.542931141379,0.00919321540997312,0.00222623307201505
0.695982695947817,0.954242049836319,5119,0.00222623307201505,0.00940297531453622,27.7138187448917,0.00222623307201505,0.00940297531453622
0.693454592323959,0.963298795213816,5120,0.00940297531453622,0.0141969037209453,143.859593626696,0.00940297531453622,0.0141969037209453
0.688472558337978,0.950004758482096,5121,0.0141969037209453,0.00733084369224808,168.528931480513,0.0141969037209453,0.00733084369224808
0.69078454237667,0.964483011372743,5123,0.00733084369224808,0.00599534284941722,129.485166789447,0.00733084369224808,0.00599534284941722
0.694752634085453,0.959988750135037,5124,0.00599534284941722,0.0187762204416294,41.4941921747115,0.00599534284941722,0.0187762204416294
0.713386342022948,0.957679771448952,5125,0.0187762204416294,0.0039764868649348,136.002620984818,0.0187762204416294,0.0039764868649348
0.710207808525749,0.95529034210407,5126,0.0039764868649348,0.019422914813247,52.272340339505,0.0039764868649348,0.019422914813247
0.691476758694913,0.960428181346143,5127,0.019422914813247,0.00709175048303012,147.457500073772,0.019422914813247,0.00709175048303012
0.700989206453895,0.949907485680605,5129,0.00709175048303012,0.00472777819434886,97.5628533082351,0.00709175048303012,0.00472777819434886
0.707107273526605,0.957116979554218,5131,0.00472777819434886,0.0147311127611456,149.537733396646,0.00472777819434886,0.0147311127611456
0.693197198087204,0.952267702860549,5132,0.0147311127611456,0.0160469568073505,172.570910059545,0.0147311127611456,0.0160469568073505
0.707539569133806,0.959465008991218,5133,0.0160469568073505,0.0243763963948879,173.365052863772,0.0160469568073505,0.0243763963948879
0.687161724741821,0.946087708847439,5134,0.0243763963948879,0.0263700684167375,171.95740581903,0.0243763963948879,0.0263700684167375
0.706964708378678,0.963500989623381,5135,0.0263700684167375,0.00361944036385316,134.231309709222,0.0263700684167375,0.00361944036385316
0.699747578120355,0.964061725768424,5137,0.00361944036385316,0.00218064410380926,86.4201388126891,0.00361944036385316,0.00218064410380926
0.699138905047446,0.959743120447232,5139,0.00218064410380926,0.0100099190295939,84.6638794538464,0.00218064410380926,0.0100099190295939
0.679141068564165,0.960681444433955,5141,0.0100099190295939,0.0155275565015728,129.504246000478,0.0100099190295939,0.0155275565015728
0.689569374048063,0.9721860285483,5142,0.0155275565015728,0.0175056120128646,127.83195569943,0.0155275565015728,0.0175056120128646
0.692602384605554,0.954945167232719,5143,0.0175056120128646,0.00410430348162365,139.391022687237,0.0175056120128646,0.00410430348162365
0.694693593120059,0.958476760926525,5144,0.00410430348162365,0.012634487612526,28.5327600676151,0.00410430348162365,0.012634487612526
0.705542084979233,0.964952909597804,5145,0.012634487612526,0.0143336233548963,90.7293982467928,0.012634487612526,0.0143336233548963
0.71273190192492,0.95255293819592,5146,0.0143336233548963,0.00572459106227503,131.701519454874,0.0143336233548963,0.00572459106227503
0.695908614196205,0.956004818186502,5149,0.00572459106227503,0.012304582841257,32.4573929997136,0.00572459106227503,0.012304582841257
0.687065299243579,0.964560432690792,5150,0.012304582841257,0.00588946913599316,56.8809718956517,0.012304582841257,0.00588946913599316
0.681322832430027,0.963252792985418,5151,0.00588946913599316,0.00760152362387376,176.182536313277,0.00588946913599316,0.00760152362387376
0.703845965997741,0.966824474232354,5154,0.00760152362387376,0.00247404627282004,4.50028967145312,0.00760152362387376,0.00247404627282004
0.706312349834218,0.967019039725748,5155,0.00247404627282004,0.0181742727922156,169.193348983901,0.00247404627282004,0.0181742727922156
0.688247696679555,0.969012152348655,5156,0.0181742727922156,0.00915854230959044,70.11304853213,0.0181742727922156,0.00915854230959044
0.684206577220927,0.960793378063054,5157,0.00915854230959044,0.0319427624117744,129.907802109646,0.00915854230959044,0.0319427624117744
0.715237269385042,0.968372046436258,5158,0.0319427624117744,0.0234637807254973,150.658145655625,0.0319427624117744,0.0234637807254973
0.692639719047202,0.974688669320601,5159,0.0234637807254973,0.0106342824280448,174.743457595836,0.0234637807254973,0.0106342824280448
0.702576056962264,0.970899586107326,5160,0.0106342824280448,0.00785749882238293,109.933458461068,0.0106342824280448,0.00785749882238293
0.697441067515686,0.964952135298174,5161,0.00785749882238293,0.00595077967477786,3.92731113258731,0.00785749882238293,0.00595077967477786
0.693252780442,0.960724839457315,5162,0.00595077967477786,0.0202750349684941,154.700850299215,0.00595077967477786,0.0202750349684941
0.712309140675522,0.967648146298984,5163,0.0202750349684941,0.0127621765980706,147.414865828579,0.0202750349684941,0.0127621765980706
0.699855228028295,0.970436194235369,5164,0.0127621765980706,0.0196738242192899,152.444227663803,0.0127621765980706,0.0196738242192899
0.718864264180108,0.975507279325425,5165,0.0196738242192899,0.0168894405098484,166.075606684469,0.0196738242192899,0.0168894405098484
0.704072671504294,0.967354857179307,5166,0.0168894405098484,0.00392473169759773,91.5093196253194,0.0168894405098484,0.00392473169759773
0.702269421840619,0.970840801749805,5167,0.00392473169759773,0.00595817450464644,58.631542640152,0.00392473169759773,0.00595817450464644
0.696325879730715,0.971258115319698,5168,0.00595817450464644,0.0105806310384179,166.684068000177,0.00595817450464644,0.0105806310384179
0.706767447350162,0.972967916132556,5169,0.0105806310384179,0.00881091395792392,148.134925489382,0.0105806310384179,0.00881091395792392
0.700134409200618,0.967168346348457,5170,0.00881091395792392,0.0102266015041042,7.50562614399084,0.00881091395792392,0.0102266015041042
0.691622294327493,0.961500253308424,5171,0.0102266015041042,0.00980810930514881,170.421936161744,0.0102266015041042,0.00980810930514881
0.705913197166055,0.974937742978216,5173,0.00980810930514881,0.00906464185079834,98.8925352933262,0.00980810930514881,0.00906464185079834
0.711027185784145,0.967453435909603,5174,0.00906464185079834,0.0153437698263566,155.034339330275,0.00906464185079834,0.0153437698263566
0.697832408464045,0.975284727243552,5175,0.0153437698263566,0.00972529416362415,161.164403344386,0.0153437698263566,0.00972529416362415
0.707350298006399,0.973286947168426,5176,0.00972529416362415,0.0114439907086775,114.213936967372,0.00972529416362415,0.0114439907086775
0.704900713656576,0.984465697539259,5177,0.0114439907086775,0.0222025863197448,91.8763842117478,0.0114439907086775,0.0222025863197448
0.683379962490175,0.979005650971732,5178,0.0222025863197448,0.00739651174560843,164.269905846138,0.0222025863197448,0.00739651174560843
0.690773960138232,0.978812817407614,5179,0.00739651174560843,0.0132966417621227,40.5177399180611,0.00739651174560843,0.0132966417621227
0.700653479746903,0.969913616631583,5180,0.0132966417621227,0.0204856259397925,136.029625242928,0.0132966417621227,0.0204856259397925
0.680179823247246,0.96921343117104,5181,0.0204856259397925,0.0126630608174108,151.109717398279,0.0204856259397925,0.0126630608174108
0.691051335828332,0.975706760322156,5182,0.0126630608174108,0.0209758184437442,132.386843893023,0.0126630608174108,0.0209758184437442
0.670966987345029,0.981756876468658,5183,0.0209758184437442,0.0139221717415726,143.254398342013,0.0209758184437442,0.0139221717415726
0.679246305639897,0.970564032568464,5184,0.0139221717415726,0.0101012644186748,122.299532462833,0.0139221717415726,0.0101012644186748
0.682900852228207,0.979981029546793,5185,0.0101012644186748,0.00756492955838224,47.3896964542111,0.0101012644186748,0.00756492955838224
0.689944220273462,0.982741305946425,5186,0.00756492955838224,0.00994864108958763,132.188022988963,0.00756492955838224,0.00994864108958763
0.68641334492713,0.973440317890412,5187,0.00994864108958763,0.00797003690045031,10.5799915654506,0.00994864108958763,0.00797003690045031
0.682264686188926,0.966635164044358,5188,0.00797003690045031,0.0195499166472147,156.795403319851,0.00797003690045031,0.0195499166472147
0.685040689443857,0.985986986874305,5189,0.0195499166472147,0.0134037018390639,110.74087582688,0.0195499166472147,0.00359731710567554
0.694488275957137,0.98077073129169,5192,0.185630289250099,0.00824392050179931,158.809863696334,0.00359731710567554,0.00824392050179931
0.686318960971649,0.981877310664292,5193,0.00824392050179931,0.0147319395859146,2.17570591328652,0.00824392050179931,0.0147319395859146
0.671655793348578,0.983299126130785,5194,0.0147319395859146,0.00835989370430904,117.44624120093,0.0147319395859146,0.00835989370430904
0.674774996257291,0.975542941762062,5195,0.00835989370430904,0.00721490884643761,176.439244449975,0.00835989370430904,0.00721490884643761
0.672503937912779,0.982391095064831,5196,0.00721490884643761,0.0235378503995986,91.8561868271873,0.00721490884643761,0.0235378503995986
0.695073552256546,0.989072630053702,5197,0.0235378503995986,0.0271193595754529,164.867848090564,0.0235378503995986,0.0271193595754529
0.667961818316465,0.988429554206723,5198,0.0271193595754529,0.00823389653868585,167.526746706521,0.0271193595754529,0.00823389653868585
0.675956938499854,0.990398082962659,5199,0.00823389653868585,0.0174550889111613,38.0602558670085,0.00823389653868585,0.0174550889111613
0.691874548599633,0.983234995806414,5200,0.0174550889111613,0.00848616361001079,150.873294776337,0.0174550889111613,0.00848616361001079
0.681744511559025,0.99685271370698,5202,0.00848616361001079,0.00750916610941512,66.0496769931738,0.00848616361001079,0.00750916610941512
0.674418909089013,0.995202524593532,5203,0.00750916610941512,0.00189164158551612,78.3390832891499,0.00750916610941512,0.00189164158551612
0.673638797063606,0.996925815954814,5204,0.00189164158551612,0.004669617367894,105.342399621039,0.00189164158551612,0.004669617367894
0.670045894338085,0.993943136560799,5205,0.004669617367894,0.00502416204773788,109.404853924316,0.004669617367894,0.00502416204773788
0.674357082505952,0.991363241046796,5206,0.00502416204773788,0.0122278586589278,109.499142875202,0.00502416204773788,0.0122278586589278
0.664935867959969,0.983568291152071,5207,0.0122278586589278,0.00515405790852542,163.326471415513,0.0122278586589278,0.00515405790852542
0.667797267206931,0.98785509733779,5208,0.00515405790852542,0.00548283800540521,9.77523694480831,0.00515405790852542,0.00548283800540521
0.670022744971773,0.992865961665599,5209,0.00548283800540521,0.0165632262357064,102.993420303835,0.00548283800540521,0.0165632262357064
0.683261002589964,0.982911615952816,5210,0.0165632262357064,0.0201267737006281,166.339071376087,0.0165632262357064,0.0201267737006281
0.664772856628103,0.990866204470723,5211,0.0201267737006281,0.0215268583623754,173.843649862612,0.0201267737006281,0.0215268583623754
0.685345467532361,0.984527962479778,5212,0.0215268583623754,0.00506551393795073,54.147832484832,0.0215268583623754,0.00506551393795073
0.693433887728238,0.990628387428683,5214,0.00506551393795073,0.0190843589738347,131.555835153756,0.00506551393795073,0.0190843589738347
0.674727354741683,0.994407061940349,5215,0.0190843589738347,0.00286255107441384,68.0460085536242,0.0190843589738347,0.00286255107441384
0.668428587496929,0.984845016675111,5219,0.00286255107441384,0.0133927165261589,91.0103595164309,0.00286255107441384,0.0133927165261589
0.657376002373833,0.99240842979663,5220,0.0133927165261589,0.0233489808795837,150.070071599886,0.0133927165261589,0.0233489808795837
0.680654457895778,0.990595030605059,5221,0.0233489808795837,0.00828326230351395,142.64698136874,0.0233489808795837,0.00828326230351395
0.673699560688109,0.986095937449814,5222,0.00828326230351395,0.0144403897029673,99.5625032633859,0.00828326230351395,0.0144403897029673
0.667979362337108,0.999355054524445,5223,0.0144403897029673,0.015956803720974,111.428332586386,0.0144403897029673,0.015956803720974
0.683927320915869,0.999886281556712,5224,0.015956803720974,0.0137825319890364,173.070684717123,0.015956803720974,0.0137825319890364
0.670308401066203,0.997768922315302,5225,0.0137825319890364,0.0251483745362087,1.57847319929292,0.0137825319890364,0.0251483745362087
0.645574414887003,0.993222421517923,5226,0.0251483745362087,0.0289968187192738,178.590984693982,0.0251483745362087,0.0289968187192738
0.673955904200082,0.999164353881221,5227,0.0289968187192738,0.0139908441483226,157.356769711925,0.0289968187192738,0.0139908441483226
0.6624212387437,0.991246323015406,5228,0.0139908441483226,0.00748747829194078,179.828305082973,0.0139908441483226,0.00748747829194078
0.674741797766393,0.999758264630424,5230,0.00748747829194078,0.00830885627076025,158.627237258772,0.00748747829194078,0.00830885627076025
0.666654687662442,0.997851502271155,5231,0.00830885627076025,0.00704324101295717,131.740017189672,0.00830885627076025,0.00704324101295717
0.670012539673278,1.00404279243072,5232,0.00704324101295717,0.0180299138934557,132.593202982616,0.00704324101295717,0.0180299138934557
0.652527362808732,0.999644339859534,5233,0.0180299138934557,0.0103081844960481,129.933993556942,0.0180299138934557,0.0103081844960481
0.660872562267808,0.993593198347984,5234,0.0103081844960481,0.0140851613980952,67.4981450731604,0.0103081844960481,0.0140851613980952
0.672875438304509,1.00096359443354,5235,0.0140851613980952,0.0140464211835339,134.607250017319,0.0140851613980952,0.0140464211835339
0.659236857181985,1.00432381065122,5236,0.0140464211835339,0.00383596042292978,89.1365419805433,0.0140464211835339,0.00383596042292978
0.657289515507439,0.996903148290776,5238,0.00383596042292978,0.00669892418848147,179.81465265184,0.00383596042292978,0.00669892418848147
0.658968914593023,1.00338814667122,5239,0.00669892418848147,0.00370501727200491,112.011724301042,0.00669892418848147,0.00370501727200491
0.661946045518434,1.00118273413865,5240,0.00370501727200491,0.0143481582258582,117.976362385265,0.00370501727200491,0.0143481582258582
0.648994871963527,0.995007238367059,5241,0.0143481582258582,0.0119470597364623,169.154988448264,0.0143481582258582,0.0119470597364623
0.658618630832619,1.00208646866252,5242,0.0119470597364623,0.00556770549688011,22.947459803933,0.0119470597364623,0.00556770549688011
0.664034969486913,1.0033758949233,5243,0.00556770549688011,0.013068443133628,159.697784844787,0.00556770549688011,0.013068443133628
0.653161729598999,0.996126283880165,5244,0.013068443133628,0.00861945862308571,25.1749957577549,0.013068443133628,0.00861945862308571
0.644637347474455,0.994849578608835,5245,0.00861945862308571,0.00524088526397282,51.7069416906745,0.00861945862308571,0.00524088526397282
0.640816218350258,0.998436478463353,5246,0.00524088526397282,0.021721156884419,146.933213040347,0.00524088526397282,0.021721156884419
0.662199287437448,0.994619016897076,5247,0.021721156884419,0.0165371314858056,154.989946705597,0.021721156884419,0.0165371314858056
0.648674796500993,1.0041355741889,5248,0.0165371314858056,0.00232335010764254,128.78636008513,0.0165371314858056,0.00232335010764254
0.648822869639688,1.00181694742543,5249,0.00232335010764254,0.0244727419622694,89.822878433118,0.00232335010764254,0.0244727419622694
0.673250563712267,1.00330115140343,5250,0.0244727419622694,0.024420056397209,175.466078927708,0.0244727419622694,0.024420056397209
0.64906880772555,0.99989794235288,5251,0.024420056397209,0.00553681645143737,30.8209573974692,0.024420056397209,0.00553681645143737
0.644755685254352,0.996426154489926,5252,0.00553681645143737,0.0136813233535345,77.9332193996305,0.00553681645143737,0.0136813233535345
0.634138550799876,1.00505488931489,5253,0.0136813233535345,0.024662336250262,160.130597872205,0.0136813233535345,0.024662336250262
0.657424548490541,0.99693127307141,5254,0.024662336250262,0.0241211901916474,169.892563249959,0.024662336250262,0.0241211901916474
0.633608588283673,1.00075643394208,5255,0.0241211901916474,0.0105689821047082,156.20954359212,0.0241211901916474,0.0105689821047082
0.64383321738003,1.00343231558587,5256,0.0105689821047082,0.00203148949636487,23.0000794238007,0.0105689821047082,0.00203148949636487
0.645441316645876,1.00467367223286,5257,0.00203148949636487,0.00938418947099622,171.800193156811,0.00203148949636487,0.00938418947099622
0.629100700447892,0.995441320940778,5259,0.00938418947099622,0.0134808047178892,124.380464181109,0.00938418947099622,0.0134808047178892
0.641201307797617,0.989499318112636,5260,0.0134808047178892,0.00548074610334503,93.4730503713821,0.0134808047178892,0.00548074610334503
